token_id,block_timestamp,block_number,transaction_index,liquidity_change,liquidity,transaction_hash
2880,2021-05-06T05:41:26,12378964,169,17260568078,17260568078,0x460a3aa37d69d98a767b1910d63ad73940dcdac293d2daf3da6f549295856364
2905,2021-05-06T05:44:26,12378979,84,1643001833599,1643001833599,0x0fabdfdeedd568b8d0141bd63492f4781e073d9b6f37d0f980058896ba3348d9
2974,2021-05-06T06:10:09,12379069,226,1516847485579,1516847485579,0xd7b6d93a63279b22c2dabad031e19b2d2f4bc68d96a98673d2fb1bfa5ee98bf4
3069,2021-05-06T06:31:08,12379155,55,164300183359,164300183359,0xc75f7cc24d71f9a45f12504112eac54079f66b82a28755f7ff8e78f6a730483a
3085,2021-05-06T06:34:06,12379168,142,11451859347,11451859347,0x354c31f3bf16841fb7b4a922064483462695d3a02ef3156eb3a265c77f5f526d
3199,2021-05-06T06:59:11,12379282,175,34457864261,34457864261,0x8c466428273481af092d82c65f2061a7923a03763bb1669ee37b0bc6840d8e72
3228,2021-05-06T07:05:43,12379312,59,122527521234,122527521234,0xab66cfb28384fc15f52f4a923ffb3bbf051c6499390e803527de16d98d7bedf6
3241,2021-05-06T07:09:48,12379326,166,1737235296,1737235296,0xdddbe32094585e7c2ef466a34d8c7056aa23b8c9a7ad8e4f0644f751c25cd712
3379,2021-05-06T07:43:24,12379467,36,119655627463,119655627463,0x8548b7a6d64c69b86380054a555b9bd3bfb7e7a1db8a7fde05a323bc0c2bfc92
3402,2021-05-06T07:49:10,12379490,225,5947655008927,5947655008927,0xa5d148a3219daa5b0b8d54428877eb8c9ff9e96b2fec2f83a2bd3d5058b0a6a4
3421,2021-05-06T07:55:03,12379521,132,1004198227,1004198227,0xb168dc0d8210e801f6a3bb6ec8e85e814f317469f38be8c59b28bf648927d4dd
3445,2021-05-06T08:10:59,12379574,149,4240025705115,4240025705115,0x092ff1cb1bbf5b599aea887ef6c994c342379d898b412a0bc623c5e473d70412
3449,2021-05-06T08:11:16,12379578,324,984830388925180,984830388925180,0xcde37a8008965f84ea09465a16f7cc74bc66b2b78fb439839ddfdd4ccf7f8942
3455,2021-05-06T08:13:21,12379586,81,4240025705115,4240025705115,0x3c992e832bfbf1bd68975c0af44202395bf576a46b17453d43f0a0114aa21246
3465,2021-05-06T08:14:16,12379595,150,8480051410232,8480051410232,0xa599aecf30909f43bd6e659fde101b7e3b40cd7ae529dc2a80251872e6117d91
3482,2021-05-06T08:16:43,12379608,153,1912696062797,1912696062797,0xa4b4f7a569346016a77c6a7302162c05ae16fde200a07dbeb4a84bbd95ae19fc
3504,2021-05-06T08:20:57,12379630,124,8467610372,8467610372,0x0c7e614f5ab3e4b60127a805a3c89036f96bb6c6a767195a1032836fe8728efc
3520,2021-05-06T08:23:50,12379641,227,4240025705115,4240025705115,0xa4310d4aa06349ac2396d85f90f128fb13348a52bf7471a1cc848ca0264cb0e6
3540,2021-05-06T08:25:36,12379652,580,17372352976,17372352976,0x74e4a43a42a4a76441269b5492222ab2d48741d85b0404d5f6ab710738112044
3577,2021-05-06T08:31:48,12379680,214,1225275212350,1225275212350,0xec4df1f0ed15b352ad26d25bf6058ec14455ef0da6a2aa67006095059de3e5a7
3609,2021-05-06T08:38:39,12379710,305,1004208863,1004208863,0x927c583f032e4fec7d9774edde037eee39d1ab6b13178fee46190bbde2b45b1a
3658,2021-05-06T08:56:46,12379773,24,19831598204,19831598204,0xf33987b8c8e3af38252ef4220f367465a8e72b3697e3143cdd74920b05a49915
3668,2021-05-06T08:59:13,12379785,162,1225275212350,1225275212350,0x238b0dc52d5c4661dd2e200c1faf3c4d923f2640d626dca3696cbf844a2e2e0b
3672,2021-05-06T08:59:51,12379788,136,1411468760974,1411468760974,0x27f6405b940994a725049e1b4d8f83ae3d3bfdbd35c3e36e44630b942a908459
3674,2021-05-06T09:00:51,12379792,142,1014000623615,1014000623615,0x63924538f9073af6f17f4d06dfad0a2bd08b3b8376e2fdcc4b1d0460abbdba7a
3689,2021-05-06T09:03:44,12379806,183,521170589317,521170589317,0xa0ad73cace18a3a8ec05b5d0c1dec61acb1eed1d904aaf444909147aa290cb61
3707,2021-05-06T09:06:47,12379823,130,243211,243211,0x46aa1c8c632423db9ee5a51acebeb477b87c412af8c7bffbf03a2cdbcf4466a7
3733,2021-05-06T09:12:54,12379841,306,99022410,99022410,0x0513e697d439002fff2f0e9cff9ff0c2833d04366aa3996d30e9cb9b7d730dc7
3756,2021-05-06T09:17:54,12379866,191,1004208863,1004208863,0xfdbd32a4f7fadebe4234024f8dd9b97d0de4d98bad16e72c7538eb8a9c8ccb36
3757,2021-05-06T09:18:07,12379868,83,144615760936380,144615760936380,0x8f25f199ad6d57f1df8e51203c51406c9e2c84e848d93e817e365de36f503869
3777,2021-05-06T09:22:03,12379886,279,13882118743,13882118743,0x7f70527637a7e2f998ff82beb1d7b30e74e9991fb3e49e3ecc6fa70c7d3c3f94
3785,2021-05-06T09:23:03,12379895,57,1004208863,1004208863,0xd69980b98affd5ff8e2e17b1a64b69ab0d114bad8cae48a31294cd075e962991
3792,2021-05-06T09:24:13,12379902,154,23481144668444,23481144668444,0x6c43ffeeabe86891bc234f6ef5de77f34b1aa11a6add868fad83fb348a5d5965
3795,2021-05-06T09:27:28,12379912,301,2450550424702,2450550424702,0x301107e4a92db04ca09b0719947109ad30e2b757494c09e5a3fb72ca0c691517
3792,2021-05-06T09:27:43,12379915,138,-23481144668444,0,0x8aeefef2a269e6083f4f0474eb48280c0d6c4c7682d108508e72e0c03bedece6
3802,2021-05-06T09:29:19,12379919,165,19831598204,19831598204,0x805c565bd5c75444dba8800420b0410f26dde28700b96e1cf4dedd94b120e5c8
3819,2021-05-06T09:31:55,12379937,273,86861764885,86861764885,0xed8cd83c0be79372d1cb9fe0d718a56ba693c94449fbbba771b18b089b4f998f
3820,2021-05-06T09:32:05,12379938,44,868617647,868617647,0xbd4b590ef70a8a016ce7ea833e8e7469c77dab98865679e915da4a82941724b0
3848,2021-05-06T09:37:33,12379958,140,84699306763473,84699306763473,0xfaaa9493c187efe5e654901c36ad9e31878b31a75fb9f203e24487313d33326d
3889,2021-05-06T09:43:12,12379988,96,428242596216802,428242596216802,0xbbba20772c9351ad4feb164ea04373d782df1cac61da48f2733b4a7857c65a1a
3933,2021-05-06T09:49:07,12380018,104,17372352976,17372352976,0x9690511398068779c466ac82ce126b84f3a0c369c364dc7dc0f6cffff83a3a35
3936,2021-05-06T09:49:51,12380021,127,5303465149,5303465149,0x862a7b63faafc6341405ef55ca0a802494bfbb001f80a5f063288104f4673a69
3947,2021-05-06T09:51:19,12380030,150,1983159819,1983159819,0xcd27a30acdd7bd2bd007d38759dc118d99f904fc8182c240ec66781719ad8382
3968,2021-05-06T09:53:15,12380046,142,17372352976,17372352976,0x0fe9b048de17a3a193eee03e2caa75e203124ed557ba71734e2cff086cbd61aa
3981,2021-05-06T09:59:43,12380063,152,19831598204,19831598204,0x62a4a0e94daa5e3c50ddde09fc8c894338d09962933a81df9f0f299fa68eabaa
3993,2021-05-06T10:00:51,12380074,116,1777898330031,1777898330031,0x98a47fb66ef3c010458361ac40c5a5a38917a7d50f25c7e98a5dc11bf864f089
4002,2021-05-06T10:02:24,12380080,218,1075782958,1075782958,0x9062c1498f2a7e65f71893d7a5024158435d6cf0982bed81e29b2ccc715bd784
4015,2021-05-06T10:05:23,12380096,129,11930477934092807,11930477934092807,0x93d67d66f74ee1c4882773d3bdd858a69dc62f621431d07e9b6b0e6ec1a518ef
4019,2021-05-06T10:06:17,12380100,124,17372352976,17372352976,0x87057805a1e881552a7dc6973d57cab5cfbc0d801e1e0a569f82754ef9027f6b
4092,2021-05-06T10:24:05,12380183,242,14139969285,14139969285,0x9111b00832580f24d300b1b614aa326893feda613ac17664a6267b99940b8ca8
4127,2021-05-06T10:32:05,12380222,139,455532269971,455532269971,0xcbcf23518be045e22ac1c91b749c32180af70fa9537966edda4ddb3cfa44f023
4162,2021-05-06T10:40:13,12380260,172,17312703515,17312703515,0x6cb977ef0bcaa936f048c577eca340b713b9a62dfd43f3a6947f4e539cc71b4c
4179,2021-05-06T10:42:35,12380271,148,23032179558946,23032179558946,0x847023061f2d2e2a823497cf3ca6e48a710edd4dce0afcd9d4f6c2370347981a
4278,2021-05-06T11:23:46,12380440,66,324160923002,324160923002,0x4d19abe87d66c2d5140296d2c026749adc00817b4a81bac10fb742785aa68623
4282,2021-05-06T11:23:53,12380443,52,2340563592193,2340563592193,0xed6ac4b2259c84b58bb7a82de971fda121f7f029eefb6f1e9d6f80bdddc13880
4292,2021-05-06T11:27:03,12380457,46,68851820427,68851820427,0xb9ed723cdde49e63f07db47312a2447e8d962588d70bd9f732f65056dffa6772
4347,2021-05-06T11:35:58,12380505,98,172647493550,172647493550,0x83b2b6dc2a43068d814ffe2bb5dd51d958ba749e6c62d9afb23abd16f5ff624b
4360,2021-05-06T11:38:31,12380520,261,34529498709,34529498709,0x1a1381ef458770b0b1682ca222fbad1bd602bbdae9084a2fed09166ad51a7cfa
4364,2021-05-06T11:38:49,12380522,201,1681772085665,1681772085665,0x0fb3a6d8e206c3593efb74471b210bf8124b5cbd9cb3f40bbbdf163b1b2a5754
4367,2021-05-06T11:40:12,12380527,209,17264749354,17264749354,0x64099f8f6c11a8412a7c63033235ed4c82852c30bc471bcbc6abc03030d90b4a
4402,2021-05-06T11:53:22,12380585,154,34529498709,34529498709,0xa32899296e6bed47e2993feadf35471a9d4222bdfab9fc3be3d7f823bf79ff99
4015,2021-05-06T12:00:22,12380615,103,5237056183118069,17167534117210876,0x1f89367fa29c754073d98ba80a44c01f473ab07edd47dd16e1491263aaf99443
4435,2021-05-06T12:03:12,12380629,68,3011430642825,3011430642825,0xbdb6d3d57d23a50a20552ee9364ec586c46268a1c2e79bf74c4fd2889596ed15
4516,2021-05-06T12:29:25,12380744,227,2836067082383,2836067082383,0xde15fd04e6a7a954aae8c2d141f77b65e0b296acfe5190f3eae934dde52249a2
4517,2021-05-06T12:29:25,12380744,228,54774819912,54774819912,0x0ad4dae05ccf34a991f8495f919e2280c4c91dbbfb6103882b09120badb21ba4
4776,2021-05-06T14:16:55,12381203,207,61873597405229073,61873597405229073,0xebfce802a0397b07beed45d102dbc91eb2c1ae30d3b64684a75ae9a8ede9367c
4792,2021-05-06T14:22:08,12381226,167,81779935573,81779935573,0xb58188c655a4a538844003d4e8ab6133ad6821c83cfb0d3f8587e5f08d3f749f
4776,2021-05-06T14:27:34,12381255,140,-61873597405229073,0,0x9a883c39af25d75efb00fc354d0260f39786d1b4bf572d37c1f24e4f82eef692
4817,2021-05-06T14:28:23,12381264,186,10770445046914,10770445046914,0xac9600969e7ee5b96e5d04b2bf8032a8fe5a0584a43ac0d8a9b56c1ed510fbe5
4776,2021-05-06T14:30:45,12381276,109,61873597405229073,61873597405229073,0xab20988ea6d26e77cadb684bc8358d666bc4534e193818fc73a1cd1f9e012cbc
4846,2021-05-06T14:37:00,12381306,100,598022094273827,598022094273827,0x5a4647ac0650d92dd905c55b33ba29ae3ec1e09033451679639d3fc2976f0af4
4856,2021-05-06T14:40:31,12381318,165,618735973528899,618735973528899,0x8ce09e820892d829851ce2b18f9add80ce4b4669bc407f22b1d2726a147f4ec9
4928,2021-05-06T15:14:10,12381461,98,1569746814345,1569746814345,0x8a725da249ec16931c3e8bf7eea6c61d9f9de09321812d4d24201b42a802ced5
4998,2021-05-06T15:49:20,12381630,100,237643127327,237643127327,0x6564e42dd340eec545d5e61139edbca125cab06b67c3f3b2558323a8b4289966
5057,2021-05-06T16:21:00,12381767,168,34087895732574308048,34087895732574308048,0x4a5d9d4a0b2ac3ca53f1aeed230c0dda1da76c76ff637ffcfaff89058f4468c3
5057,2021-05-06T16:37:11,12381832,70,-34087895732574308048,0,0x78cc1b84393e91c0f036bdf20285b37007d4ed67869952b4607969519aa24220
5089,2021-05-06T16:40:44,12381851,178,610385405507,610385405507,0x0dca9d55ea588a151aace2a9bd86aaf57c38991d02617026baa227d2514c18ae
5103,2021-05-06T16:50:23,12381903,149,17263840757991498,17263840757991498,0xb70b0139178a816a277fa41f541e179e451087e3eb675ce8ceb3ef477243924f
5103,2021-05-06T17:00:57,12381947,113,4597918554426035,21861759312417533,0xf81bdfbc195a31a3d29169f5549ceffd9a68959a26287a00bd3bf383c926e3c3
5103,2021-05-06T17:06:32,12381976,235,1629224177701185,23490983490118718,0xfe80a854f46f107a93d654a3e0681be7fce0be4f22a91958f8af0be7a733de3c
968,2021-05-06T18:16:23,12382302,36,-11939809034779090,0,0x5df2778958fdabeb188496acc13e96e331a9964eae870bc25fb7ff900959def5
5775,2021-05-06T22:50:23,12383561,127,11960441885476540,11960441885476540,0x5be3f0094091bf5fb1255f4e4e2ed3899beffd03c626371921d7fbf3eeb0ae87
4015,2021-05-07T00:21:01,12383932,195,-17167534117210876,0,0xae837a5b00bb70a64f4a8ad9ca40144c4d6a94cc11ef96da82fbe483bacee9a8
5973,2021-05-07T00:24:21,12383950,105,17809107362633411,17809107362633411,0x7497b5df923954b6ffb27e0fe7d540db8bc99bd60c4115148bfa6108b4d5f7ed
5973,2021-05-07T01:12:18,12384154,104,4141652874467870,21950760237101281,0xaf7a7165e6cb9fdcc72ccbf75ddd044387456ca7cc4b2b680015e65e8978eb99
6081,2021-05-07T01:15:24,12384167,94,35321297699499,35321297699499,0xe21f1b384ede362a30603f663bdaf6daacaadceba11f785c8b3da6bf30b49f44
6115,2021-05-07T01:28:33,12384221,182,143031254530,143031254530,0x06097e03115d73e3570875bf3b57941f85ea4d7b5dbf4a46ca31b63bf2fe9f1b
6151,2021-05-07T01:42:01,12384281,178,111110366695,111110366695,0xd70ea99d7eb1f3682c69a0c6a56c96663e0402b4603b5b87f5ec39266293ec45
6193,2021-05-07T02:01:24,12384361,254,172153934864,172153934864,0x7420e9b604e8da33c51d28ec79c6a74b5fa94f74736396b4438ead71a25146ef
6464,2021-05-07T03:43:44,12384832,77,6860519925231,6860519925231,0x30c6c73ccf00aa1f74aea929e2817a424f084a2a00d55b44cf87c44a902bd21b
6521,2021-05-07T04:02:20,12384922,164,867011144,867011144,0x17d9d5e20c65b767d52653309ff327243287fea18b2ab59a9c55fabbecb68f2c
6617,2021-05-07T04:34:37,12385077,104,17431012997,17431012997,0xc3bb749db98cad5d0371bf20eb50f95bd56b17c64b49e9281ccb4b525ac838eb
6663,2021-05-07T04:54:56,12385156,355,30050601516801,30050601516801,0xa80d62d6cd213e61068fb8737897abfaaed7de45c9de411f9e162e60282a7e65
6692,2021-05-07T05:01:58,12385195,186,20133729412046,20133729412046,0x39e0445bbf22f2839d19d96b7ff7f5af65f211a6d75e88f1072b89b7dbf75a2b
6746,2021-05-07T05:19:47,12385279,93,6320384689377,6320384689377,0x67ffe04f3a27e86a8f617c25f0b666edcf766b8522f739f4df900c8bb4d5780c
6924,2021-05-07T06:12:36,12385512,38,275131254102931,275131254102931,0xa672e9fb88806d1f386ad476c752d85c696e64e680531a2192129c9b47843e66
6995,2021-05-07T06:30:43,12385589,193,20336066589306,20336066589306,0x78df041484c80609bd0a5b6f29bf01d2fa875f02273c2e3c2e91c5d576e6734e
6996,2021-05-07T06:30:43,12385589,210,480718333277,480718333277,0x62f3d9cbbdabec8655bb3a0eb5269c0c446d595af3a3cd69d07270230c6ecfda
7007,2021-05-07T06:34:02,12385601,98,17431012997,17431012997,0xce4309da803f4d9a0e0762710ec40f8181786c940ff94a312cfa893b758fe421
7109,2021-05-07T07:19:45,12385778,57,24561207322,24561207322,0x5390ebba8ca4eeadf19ce20cdd4558143e0a800f4ab6b6d5fae9bd8f3e12e098
7140,2021-05-07T07:26:07,12385815,18,1183473438894826487,1183473438894826487,0x4d83875c326b7febf45e80fe548b2b753066f22acc50d00952cc8883aa5d7190
7162,2021-05-07T07:39:16,12385868,76,66099825946,66099825946,0x2f8c085c0035d79963c19eea17581c3a529303cd6ff53ef16cdd0194a988aa38
7200,2021-05-07T07:53:52,12385934,72,104185514,104185514,0x29e6af81e54cbfdf9b7fe4cd71bead735c5828decb61b4e4a09ce66fdb018919
7221,2021-05-07T08:17:34,12386023,160,34603050748580,34603050748580,0x230ad2b2f665fb853e3bbef70f89b1fcec551e42d69c590b66cfba53bf20ddeb
7308,2021-05-07T08:45:09,12386165,123,1186244820102,1186244820102,0x498467ae63ea06914b6fca8e494fde94a2b13892bd9065cda3bf59fb81a6e48e
7371,2021-05-07T09:04:53,12386248,142,7613225073671,7613225073671,0x16158e33c0d1730318024469717ba7ccfea20399dea0f7162505437a00e0fe40
5775,2021-05-07T09:04:53,12386248,74,-11960441885476540,0,0xdc688bbaf8abd70ebeae496f8d7b4c5a7e400b50faf58f9030480fb9eabd17eb
7140,2021-05-07T09:10:15,12386283,202,-295868359723706621,887605079171119866,0x34d1e6ba2b2f031805d9b68434568b8d6297bd265e37e3e1f53d2414898535e3
765,2021-05-07T09:47:07,12386442,172,462009830914176,1405832807995130,0x011e40c63ba534ccbe5023b6d6e27da5c2e81ab3193576db92accc17be7b038f
7801,2021-05-07T10:25:29,12386628,30,3284463447148,3284463447148,0x2e1e0d3064a0b22f47692bfd3176d9f6e9cf64a5ac9321cd4d3cf0e9566434b5
7820,2021-05-07T10:31:29,12386646,112,34531300524,34531300524,0x89dd4af09fe886997dfa7fb781fdbdff2a04308709d65e3e5745399e4d7bee05
7829,2021-05-07T10:33:22,12386654,140,3284463447148,3284463447148,0x5ca99545ab813350b2399ed9865594ae8c44102595f7f93dbb038087945b8023
7833,2021-05-07T10:33:54,12386656,97,17351669383,17351669383,0x8856afe55a9ae9c915ca5aa6e4b07e2f59fc0b00dc1b74f7da5e78be86f7af67
7866,2021-05-07T10:47:31,12386701,85,104097972591,104097972591,0xbf3a758e8105326eb78dfaa37e4b8f1b7ad3b42d4ffaa17188136c20503c4c8f
7973,2021-05-07T11:10:35,12386800,131,34527325655,34527325655,0x159105ac164ac7988f2dd1ad3d053ef740c26da85c2c99e6f17c26ef1c2a0101
7984,2021-05-07T11:13:34,12386817,204,34527325655,34527325655,0x27cfdeadd2cb3fdcbf4485a340b48b8e01606512c82c6871043a4106e97bc989
8004,2021-05-07T11:18:58,12386843,177,34527325655,34527325655,0x0c00950270a667ed0c0f207f3eee92af604313f2dca730abfeef28cfa0e13231
8012,2021-05-07T11:23:24,12386858,41,34527325655,34527325655,0xcc7fc086cc44aa18a09bfd49a3418ec98cf480a529f38f23a4b0940c8d0c6c9f
8024,2021-05-07T11:26:53,12386870,137,34527325655,34527325655,0x62d23fc2dcc80b690ab082c737964bc3b44b37a0066d4acc8ea7a1327bcbf656
8050,2021-05-07T11:29:55,12386887,239,34527325655,34527325655,0xc809d66e982432e85cf2644834aab991d66ab1372a3aabd0fdbc9857fa36de09
8065,2021-05-07T11:36:26,12386913,222,34527325655,34527325655,0x9326adf711666d71a18eae06b91976dcde76cb6e5eb86ff929b855a7ebb607a0
8074,2021-05-07T11:38:31,12386922,13,34527325655,34527325655,0xef3213e7156090600f75645ff5d4a723e5f26b95f8464b4f0213593e670057b4
8075,2021-05-07T11:38:33,12386923,139,3214075629997,3214075629997,0xfb8cecf61a192c69040b1d5a88a690f81ad86b87caea5e063b3c66f93049351e
8090,2021-05-07T11:43:15,12386942,241,34527325655,34527325655,0xaa73463900ffe2e0924737596e6b8ecbf2d1822a5133b2004d4547777d805b9d
8091,2021-05-07T11:44:33,12386945,183,34527325655,34527325655,0x3b5107f5e1b1c9de46aab327d648c12d5d7e2ec8250303f3dac40c92aa790c75
8121,2021-05-07T11:58:34,12387004,152,19084628307,19084628307,0x5099f82b8df4e5731f20cb624b0d802f89a58f7b0490686d92b2e0ceaa5b4dde
8420,2021-05-07T13:41:09,12387476,63,3005060151680,3005060151680,0x37408c455c8e2c01170240c27a1cc471e0d293dbe75db6ce6e3d1527a4563e2a
8629,2021-05-07T15:22:11,12387918,44,591549036,591549036,0x727ef337e6f108a8b794201c2da67ffc10a793e930a9ab8e181b8655e69ae0f0
8629,2021-05-07T15:34:35,12387966,87,16939151159,17530700195,0x40410e914907ea5bd195d107a5e9e96e82df07253ad051a2e6c5d763d61f1653
7140,2021-05-07T15:36:11,12387975,88,-221901269792779966,665703809378339900,0xdfa3a15911ad797444b1c43e36211bd8ba7e021b1684edcdc5812f022a0a6fd8
8695,2021-05-07T15:56:50,12388077,156,1980796816139,1980796816139,0x4b94391a476029176a97d810ae62f559363097ff795017e40273d35c0db48aa4
8715,2021-05-07T16:04:23,12388122,209,31569253849197,31569253849197,0x7c29dc52e8d5a19583d289f4a9d19eced82a33bb2e2c9a61f5dadcee2a70ff2c
8750,2021-05-07T16:39:24,12388265,38,1471376603654315,1471376603654315,0x2a7650cb4360d8ae3a77401fa7daaf59352fde7ef5272dd8641a4c7ba1f86060
5973,2021-05-07T16:46:22,12388301,43,12715884282632219,34666644519733500,0xd89f70c0a7430e5f43ebb55a72cced74aa60f7cb8e71cdfdbd227e43f9f6fa5c
5973,2021-05-07T19:02:26,12388947,187,2999029310416311,37665673830149811,0x327eec07c91dcbef3bd2d14c131fe4a51e0dab0c80688a71eae6134b6907689c
765,2021-05-07T21:48:11,12389683,103,-1405832807995130,0,0xf4dfa85e69c54a1b0c8f2db0d6df6ca733017a7c6878a7fba2497ec984389cb9
5973,2021-05-07T21:52:43,12389701,75,4494711352655938,42160385182805749,0x5869b8768b471ce85461c1e0505290af7ff9f5b53122a78afaa0a5beb1407f70
9353,2021-05-07T22:26:40,12389864,202,31569253849197,31569253849197,0xc1c032e2df08c9963e73e8220928751940e27e85bc581e5122bd85b559f282a6
9445,2021-05-07T23:10:53,12390074,96,746925825805,746925825805,0xd40d2a6138ff71335ebf50d733c2a32d40c42e979ca964a791613c524208e8fa
9448,2021-05-07T23:11:52,12390079,78,497950550536,497950550536,0x83e2f2a40fca3379f6aed4850191e15b875a2bb9eb78f4a3e54b17b6c3f932e4
9464,2021-05-07T23:21:09,12390119,223,2021101459365388,2021101459365388,0x89a2062725d8b99b44fc441f02746d957ffd05a538d24de6973c91cf813c2cc1
9464,2021-05-07T23:48:20,12390241,89,-2021101459365388,0,0xc613280795e24823d1cfa3789acb419d1430f21fe800e9759af050c1a4deef80
1645,2021-05-08T00:03:34,12390308,197,-1006686470602302,0,0x045f16ff094f1cd22636fa7eadc7e2d3bbc4ddc2d8478ec154b0c1d996daee12
9618,2021-05-08T00:29:46,12390411,73,8043316018902958,8043316018902958,0x24197b1a73b48c5b2e40b695a361927ecc17a64328ddb22a89bc4d0c79c4a23d
9637,2021-05-08T00:36:28,12390442,118,1612498418392,1612498418392,0xbe4218a48551e81bc048660c8caee16d448b9f364aab8e861d07ec3391692b4c
9678,2021-05-08T00:56:28,12390531,169,27662139161075,27662139161075,0x2aa1dfd640e60cdfccc08787b4c91383c931899c9c3d58aa2b9403974f0f7bcc
9741,2021-05-08T01:19:40,12390632,52,2607970665340,2607970665340,0xbdc448fd392f72c658ae748c69f760048200f54661c9fd93b64d239155497b3e
9754,2021-05-08T01:25:21,12390655,476,436860863590376,436860863590376,0x75f3bf66e9dff284043019587d851f9fa1e91fa86874cd607cae03ed9197698d
9843,2021-05-08T01:43:26,12390752,185,33142195446,33142195446,0xd841937e0560bec7f989b5856727e278c729303f565ddfb046d60b1352717a68
9974,2021-05-08T02:50:40,12391038,159,2609499235119,2609499235119,0x5a5c9634ca21178da0fa3d53b04ab6f0ebc497101742b8dc429cd5f9cd911416
10001,2021-05-08T02:57:00,12391071,39,1032053473226,1032053473226,0xf3a07daedd8782327457264157bb12332a8b38fc7ab2c06c92876618f1a956e8
10042,2021-05-08T03:10:17,12391128,128,2609499235119,2609499235119,0x885420da9401230616f85f9e48db119f8f00ab47086a5e11c802f1a06586819f
10049,2021-05-08T03:13:09,12391144,27,104379969404821,104379969404821,0xc519579396f9a7f0ca1f5877b2b026a8b003b8d39d19a2b831b09e5102b82572
10315,2021-05-08T05:54:05,12391892,31,1173596634,1173596634,0x989935a3699010c380b655a1b38a37e8c2883bbb3f280c1a4ceb228d861b4e0f
10317,2021-05-08T05:54:05,12391892,67,289268949415,289268949415,0xe2ac5f000bb954ec2b35ce3a93a2173cad4d6c9dd84f7581206c752553679e66
2472,2021-05-08T07:19:32,12392260,300,-311213297076923,311213297076923,0x223f63feef02fad1114834022fd6e5844aaed866d9a29ea18ae99c9a0ed6a4bd
10400,2021-05-08T08:27:35,12392544,119,171205248842863,171205248842863,0xa4b6a3c8688b979c09598be9245f07ac0881a18eae01278ddff54d80f2aeaeb2
10511,2021-05-08T10:22:21,12393085,196,1173778640,1173778640,0x6338b0af5f0689e53b17d4003b692bb5563e7a6a728a8aaadf643bcaf9287ec6
10550,2021-05-08T10:54:56,12393246,136,1043883396,1043883396,0x558dd644c6284bd864915ae32ffb6780c931545d9cdf4f029a526de118b7817d
9618,2021-05-08T12:46:52,12393753,30,-8043316018902958,0,0x496d02c9e3b15273ba8e870bb8ac70265b578488ec40edb0294d569815ad137e
5973,2021-05-08T15:20:40,12394435,132,-42160385182805749,0,0x69818317d3956c9869886b9f9c95003b2e29a12a5ef0b0f4b67891208211b3e9
10760,2021-05-08T17:49:02,12395115,67,1595436560812785998,1595436560812785998,0x5b9c2625dbe17b464b1f35098483577389e05e842e2b34bab5ba47feac54947d
10760,2021-05-08T20:44:52,12395896,92,-1595436560812785998,0,0x769d584b1d03c43f10ec1e7b1bcf756fbacbd47e47a6dd895671eaa936479925
7140,2021-05-08T20:46:00,12395899,151,-665703809378339900,0,0x2b992f44ed078fc99d92937c7665297bc655e19e6a2ed7f9fc61da77a5fca6ba
10975,2021-05-09T01:07:57,12397077,193,1194809303288645,1194809303288645,0xc0003cba82b5173458dff376a35cd4a9de192c68f54f0d4550a21a70aebd693d
11074,2021-05-09T05:30:44,12398290,53,1415369686383017,1415369686383017,0x0e71e61171bc86a9ac57d8ec171e03b61b917a4ac74e8b50507933a6efc01e45
11074,2021-05-09T06:12:29,12398504,56,-1415369686383017,0,0xfda93aa9c51492cd900af9422b31a3c6183c3960eae6ed8186f442f84efd31da
8750,2021-05-10T03:38:49,12404245,131,-1471376603654315,0,0x795efe5971e99f05ee37d6881c5ee6951a5b23a24d9ca7ee6d0b2975b06ac9be
3421,2021-05-10T04:19:38,12404435,195,1325035853636,1326040051863,0xd766049cb9e19fee4fa970e62174fe47bc1ad4c1e3008466aef43b09af356d44
11880,2021-05-10T04:35:49,12404505,310,567348790402473503,567348790402473503,0xcbf518cf3d8294a82cf6f85c3b63ef88306fcc7660419921a2dbbd244333ad23
11880,2021-05-10T07:20:46,12405274,156,-567348790402473503,0,0x42a31cff065e693c8ef59c03413bdce18284d1000510014fe607a544f9c491a8
12068,2021-05-10T12:13:16,12406533,214,2510367020605146,2510367020605146,0xd191b472f71be9c6e66458e01eee15bf0e9574f26e0c77033f0091a13fb55029
12068,2021-05-10T12:44:07,12406676,241,-2510367020605146,0,0x7c18cb14ba080ca673fafd0dbed1e8f769b588c00d5db7e3889d1ecf5dde5c51
12068,2021-05-10T12:51:27,12406708,204,1495261440493122,1495261440493122,0x75cf0e53e3e7c9dbaae6b53e5e7a03dd844b7fb4b70177e44bc62591921c6faf
12068,2021-05-10T18:39:16,12408308,271,-1495261440493122,0,0x3f30eb6713ddcd8f7fd2db51f81dff33c1200135c0b15377247fb8be3adeb695
12351,2021-05-11T09:54:07,12412447,242,789659869678391,789659869678391,0x91bfc248495dbdec9dff4280967b416bd4e394c9816e4b8de74aa98ca9200d5a
5103,2021-05-12T07:16:56,12418207,84,-23490983490118718,0,0x64bb41ea86694477f4731961efe392920982a188988196b7a160cb0aac65fde3
12674,2021-05-12T07:28:48,12418266,109,8104677474036102,8104677474036102,0xdd955973783f155844bba9e264ae1de99ccfc669146af98bc4fce53869272b09
